Time,Predicted,Actual,Difference
2011-01-01 15:00:00,192.483599921639,110,82.483599921639
2011-01-01 16:00:00,178.233105738654,93,85.2331057386541
2011-01-01 17:00:00,184.918597182144,67,117.918597182144
2011-01-01 21:00:00,126.370990948257,34,92.3709909482568
2011-01-02 00:00:00,-39.3266549237148,17,56.3266549237148
2011-01-02 02:00:00,-70.8443192092879,9,79.8443192092879
2011-01-02 04:00:00,-48.4046582111087,3,51.4046582111087
2011-01-02 10:00:00,107.357046447591,53,54.3570464475907
2011-01-02 11:00:00,121.069625144979,70,51.0696251449788
2011-01-03 15:00:00,201.44550270192,72,129.44550270192
2011-01-04 01:00:00,-77.342013898427,2,79.342013898427
2011-01-04 02:00:00,-91.4876091389199,1,92.4876091389199
2011-01-04 05:00:00,-104.320676540303,4,108.320676540303
2011-01-04 08:00:00,71.7520951855732,179,107.247904814427
2011-01-04 17:00:00,185.939950327535,212,26.0600496724652
2011-01-05 06:00:00,129.901242207669,33,96.9012422076691
2011-01-05 08:00:00,139.07481926136,195,55.9251807386397
2011-01-05 09:00:00,150.299312348547,115,35.2993123485473
2011-01-05 12:00:00,203.949249705759,79,124.949249705759
2011-01-05 18:00:00,154.903338126175,169,14.0966618738247
2011-01-05 21:00:00,120.464571687296,43,77.4645716872963
2011-01-05 23:00:00,132.167630652909,19,113.167630652909
2011-01-06 00:00:00,-59.7321522050021,11,70.7321522050021
2011-01-06 07:00:00,82.2867000698725,95,12.7132999301275
2011-01-06 10:00:00,131.375051233567,45,86.3750512335668
2011-01-07 04:00:00,-89.3913739700196,1,90.3913739700196
2011-01-07 05:00:00,-74.8609317416495,5,79.8609317416495
2011-01-07 06:00:00,87.1692888104777,34,53.1692888104777
2011-01-07 08:00:00,126.322928776763,210,83.6770712232366
2011-01-07 09:00:00,130.957504186758,134,3.04249581324234
2011-01-07 10:00:00,152.773001109237,63,89.7730011092375
2011-01-07 14:00:00,159.631525380361,50,109.631525380361
