Time,Predicted,Actual,Difference
2011-01-01 15:00:00,152.314009931138,110,42.3140099311379
2011-01-01 16:00:00,199.940928961446,93,106.940928961446
2011-01-01 17:00:00,365.22402707586,67,298.22402707586
2011-01-01 21:00:00,80.6096689339696,34,46.6096689339696
2011-01-02 00:00:00,-24.0325502551436,17,41.0325502551436
2011-01-02 02:00:00,-73.3761316980259,9,82.3761316980259
2011-01-02 04:00:00,-66.5169437905718,3,69.5169437905718
2011-01-02 10:00:00,54.0905678845177,53,1.09056788451772
2011-01-02 11:00:00,89.1010240298641,70,19.1010240298641
2011-01-03 15:00:00,155.235734839938,72,83.2357348399381
2011-01-04 01:00:00,-66.8355093332986,2,68.8355093332986
2011-01-04 02:00:00,-86.8024834009116,1,87.8024834009116
2011-01-04 05:00:00,-90.3178574199303,4,94.3178574199303
2011-01-04 08:00:00,248.314616978223,179,69.3146169782229
2011-01-04 17:00:00,365.767417372202,212,153.767417372202
2011-01-05 06:00:00,13.7800609738509,33,19.2199390261491
2011-01-05 08:00:00,294.062195804438,195,99.0621958044383
2011-01-05 09:00:00,154.722358452282,115,39.7223584522822
2011-01-05 12:00:00,169.27772799145,79,90.2777279914499
2011-01-05 18:00:00,338.205507015568,169,169.205507015568
2011-01-05 21:00:00,73.5341056716418,43,30.5341056716418
2011-01-05 23:00:00,12.1202521869606,19,6.87974781303937
2011-01-06 00:00:00,-32.6143127567092,11,43.6143127567092
2011-01-06 07:00:00,101.037898463234,95,6.0378984632338
2011-01-06 10:00:00,82.2402827459661,45,37.2402827459661
2011-01-07 04:00:00,-102.762591943791,1,103.762591943791
2011-01-07 05:00:00,-87.8233643758793,5,92.8233643758793
2011-01-07 06:00:00,-21.6198052316814,34,55.6198052316814
2011-01-07 08:00:00,288.42596679022,210,78.4259667902196
2011-01-07 09:00:00,142.866715371824,134,8.86671537182411
2011-01-07 10:00:00,93.1087258105806,63,30.1087258105806
2011-01-07 14:00:00,100.261684262125,50,50.2616842621253
2011-01-07 17:00:00,342.707286383483,187,155.707286383483
2011-01-08 05:00:00,-102.648745162282,5,107.648745162282
2011-01-08 07:00:00,88.5003249937789,9,79.5003249937789
2011-01-08 08:00:00,192.107146931945,15,177.107146931945
2011-01-08 19:00:00,202.724526605901,30,172.724526605901
2011-01-08 22:00:00,35.5760205238513,34,1.57602052385128
2011-01-09 01:00:00,-83.0496646660951,12,95.0496646660951
2011-01-09 05:00:00,-97.5985721739529,1,98.5985721739529
2011-01-09 10:00:00,48.0962435247446,49,0.903756475255392
2011-01-09 11:00:00,83.3845120144876,49,34.3845120144876
2011-01-09 17:00:00,336.662180744618,62,274.662180744618
2011-01-09 18:00:00,298.665642864302,48,250.665642864302
2011-01-09 23:00:00,-30.2712199812036,6,36.2712199812036
2011-01-10 01:00:00,-75.605448525978,1,76.605448525978
2011-01-10 04:00:00,-101.604315980924,3,104.604315980924
2011-01-10 05:00:00,-88.8024241791602,3,91.8024241791602
2011-01-10 06:00:00,-18.6056584885881,31,49.6056584885881
2011-01-10 18:00:00,317.496518497604,155,162.496518497604
2011-01-10 19:00:00,188.407490258283,95,93.407490258283
2011-01-11 05:00:00,-91.2535106124544,6,97.2535106124544
2011-01-12 15:00:00,124.918346596851,49,75.9183465968513
2011-01-12 23:00:00,-28.7535880056244,20,48.7535880056244
2011-01-13 00:00:00,-58.3869840675233,7,65.3869840675233
2011-01-13 02:00:00,-76.3016182896585,2,78.3016182896585
2011-01-13 06:00:00,-14.2023830177591,28,42.2023830177591
2011-01-13 19:00:00,191.18576716942,99,92.1857671694196
2011-01-13 21:00:00,57.1767068612639,40,17.1767068612639
2011-01-13 22:00:00,23.1621006087889,30,6.83789939121108
2011-01-13 23:00:00,-21.1894406460346,15,36.1894406460346
2011-01-14 05:00:00,-75.5118988214132,8,83.5118988214132
2011-01-14 06:00:00,-9.03438815880688,17,26.0343881588069
2011-01-14 07:00:00,92.1581865628963,70,22.1581865628963
2011-01-14 08:00:00,253.988175966268,158,95.9881759662683
2011-01-14 16:00:00,204.891842132278,90,114.891842132278
2011-01-15 00:00:00,-24.7506360524645,28,52.7506360524645
2011-01-15 01:00:00,-80.198793140538,20,100.198793140538
2011-01-15 04:00:00,-95.0493867903462,5,100.049386790346
2011-01-15 13:00:00,172.839422986883,101,71.8394229868827
2011-01-15 14:00:00,157.185915050599,118,39.1859150505994
2011-01-16 04:00:00,-63.4525051741009,1,64.4525051741009
2011-01-16 07:00:00,106.980883547475,3,103.980883547475
2011-01-16 08:00:00,275.788932048898,18,257.788932048898
2011-01-16 21:00:00,59.4079503850522,28,31.4079503850522
2011-01-17 01:00:00,-69.5205546524678,16,85.5205546524678
2011-01-17 07:00:00,101.110838724436,13,88.1108387244363
2011-01-17 18:00:00,272.4174541057,92,180.4174541057
2011-01-17 21:00:00,-21.3883231065196,27,48.3883231065196
2011-01-18 16:00:00,126.820793039079,61,65.8207930390795
2011-01-19 06:00:00,-45.2271545503443,32,77.2271545503443
2011-01-19 13:00:00,182.279645416783,78,104.279645416783
2011-01-19 15:00:00,182.525548720617,82,100.525548720617
2011-01-19 20:00:00,156.798199452418,76,80.7981994524177
2011-01-19 23:00:00,26.434605181609,28,1.56539481839104
2011-02-01 05:00:00,-148.669869441844,3,151.669869441844
2011-02-01 16:00:00,148.372787359707,64,84.3727873597067
