Time,Predicted,Actual,Difference
2011-01-01 15:00:00,152.397863299128,110,42.3978632991281
2011-01-01 16:00:00,200.029751912227,93,107.029751912227
2011-01-01 17:00:00,365.320152499931,67,298.320152499931
2011-01-01 21:00:00,80.6926274204382,34,46.6926274204382
2011-01-02 00:00:00,-23.9392474068379,17,40.9392474068379
2011-01-02 02:00:00,-73.2880012761983,9,82.2880012761983
2011-01-02 04:00:00,-66.4188758532757,3,69.4188758532757
2011-01-02 10:00:00,54.1763210775072,53,1.17632107750721
2011-01-02 11:00:00,89.1861752509282,70,19.1861752509282
2011-01-03 15:00:00,155.502851790846,72,83.5028517908459
2011-01-04 01:00:00,-66.7911076952281,2,68.7911076952281
2011-01-04 02:00:00,-86.751539062504,1,87.751539062504
2011-01-04 05:00:00,-90.2698348650768,4,94.2698348650768
2011-01-04 08:00:00,248.370913667905,179,69.3709136679051
2011-01-04 17:00:00,365.840258724681,212,153.840258724681
2011-01-05 06:00:00,13.868373251742,33,19.131626748258
2011-01-05 08:00:00,294.149237885959,195,99.1492378859591
2011-01-05 09:00:00,154.812570119328,115,39.8125701193285
2011-01-05 12:00:00,169.372546597412,79,90.3725465974123
2011-01-05 18:00:00,338.281486791866,169,169.281486791866
2011-01-05 21:00:00,73.613901025045,43,30.613901025045
2011-01-05 23:00:00,12.1864767279666,19,6.81352327203336
2011-01-06 00:00:00,-32.5747411748224,11,43.5747411748224
2011-01-06 07:00:00,101.072574329777,95,6.07257432977707
2011-01-06 10:00:00,82.2823520174191,45,37.2823520174191
2011-01-07 04:00:00,-102.656256019317,1,103.656256019317
2011-01-07 05:00:00,-87.7328874291008,5,92.7328874291008
2011-01-07 06:00:00,-21.5248610684236,34,55.5248610684236
2011-01-07 08:00:00,288.532766516672,210,78.5327665166724
2011-01-07 09:00:00,142.978201568448,134,8.97820156844753
2011-01-07 10:00:00,93.2190714232256,63,30.2190714232256
2011-01-07 14:00:00,100.361589506994,50,50.361589506994
2011-01-07 17:00:00,342.792463932591,187,155.792463932591
2011-01-08 05:00:00,-102.584220191519,5,107.584220191519
2011-01-08 07:00:00,88.5543851696931,9,79.5543851696931
2011-01-08 08:00:00,192.170250202154,15,177.170250202154
2011-01-08 19:00:00,202.779987242366,30,172.779987242366
2011-01-08 22:00:00,35.6367072813761,34,1.63670728137609
2011-01-09 01:00:00,-82.9928362936544,12,94.9928362936544
2011-01-09 05:00:00,-97.5496862782271,1,98.5496862782271
2011-01-09 10:00:00,48.1610983562967,49,0.838901643703338
2011-01-09 11:00:00,83.4487423960133,49,34.4487423960133
2011-01-09 17:00:00,336.731713627049,62,274.731713627049
2011-01-09 18:00:00,298.722562639721,48,250.722562639721
2011-01-09 23:00:00,-30.2186330306323,6,36.2186330306323
2011-01-10 01:00:00,-75.3517994762342,1,76.3517994762342
2011-01-10 04:00:00,-101.349921919793,3,104.349921919793
2011-01-10 05:00:00,-88.5429524098742,3,91.5429524098742
