Time,Predicted,Actual,Difference
2011-01-01 15:00:00,142.395747790563,110,32.3957477905629
2011-01-01 16:00:00,190.120980782752,93,97.1209807827521
2011-01-01 17:00:00,355.383386705738,67,288.383386705738
2011-01-01 21:00:00,71.1265255385407,34,37.1265255385407
2011-01-02 00:00:00,-16.9835212002339,17,33.9835212002339
2011-01-02 02:00:00,-66.2959990706528,9,75.2959990706528
2011-01-02 04:00:00,-59.1328866421109,3,62.1328866421109
2011-01-02 10:00:00,61.5824784487135,53,8.58247844871354
2011-01-02 11:00:00,96.9235206950236,70,26.9235206950236
2011-01-03 15:00:00,159.917531301479,72,87.917531301479
2011-01-04 01:00:00,-65.3454856201797,2,67.3454856201797
2011-01-04 02:00:00,-85.4445871813596,1,86.4445871813596
2011-01-04 05:00:00,-89.0462915842737,4,93.0462915842737
2011-01-04 08:00:00,249.466210798403,179,70.4662107984027
2011-01-04 17:00:00,366.854449428404,212,154.854449428404
2011-01-05 06:00:00,12.4028502175793,33,20.5971497824207
2011-01-05 08:00:00,292.918012073647,195,97.918012073647
2011-01-05 09:00:00,153.442458927395,115,38.4424589273947
2011-01-05 12:00:00,168.229219785329,79,89.2292197853286
2011-01-05 18:00:00,336.846405614813,169,167.846405614813
2011-01-05 21:00:00,72.2510429860046,43,29.2510429860046
2011-01-05 23:00:00,10.0695081727365,19,8.93049182726355
2011-01-06 00:00:00,-33.254284983599,11,44.254284983599
2011-01-06 07:00:00,100.691497212563,95,5.69149721256274
2011-01-06 10:00:00,81.6941608827285,45,36.6941608827285
2011-01-07 04:00:00,-107.524681517782,1,108.524681517782
2011-01-07 05:00:00,-92.5667123053908,5,97.5667123053908
2011-01-07 06:00:00,-27.0548422345962,34,61.0548422345962
2011-01-07 08:00:00,283.56788840281,210,73.5678884028101
2011-01-07 09:00:00,138.041321566484,134,4.04132156648447
2011-01-07 10:00:00,88.4546785322897,63,25.4546785322897
2011-01-07 14:00:00,95.6288126866143,50,45.6288126866143
2011-01-07 17:00:00,337.643261000124,187,150.643261000124
2011-01-08 05:00:00,-111.135458389271,5,116.135458389271
2011-01-08 07:00:00,79.628908868685,9,70.628908868685
2011-01-08 08:00:00,183.169637260525,15,168.169637260525
2011-01-08 19:00:00,194.566369456352,30,164.566369456352
2011-01-08 22:00:00,27.8301666972723,34,6.16983330272765
2011-01-09 01:00:00,-73.5759235221858,12,85.5759235221858
2011-01-09 05:00:00,-88.7906749299939,1,89.7906749299939
2011-01-09 10:00:00,56.9118917622072,49,7.91189176220718
2011-01-09 11:00:00,92.247380842205,49,43.247380842205
2011-01-09 17:00:00,345.392495194529,62,283.392495194529
2011-01-09 18:00:00,307.612446191088,48,259.612446191088
2011-01-09 23:00:00,-21.9046628240273,6,27.9046628240273
2011-01-10 01:00:00,-70.3720189725032,1,71.3720189725032
2011-01-10 04:00:00,-96.5395244370091,3,99.5395244370091
