Time,Predicted,Actual,Difference
2011-01-01 15:00:00,305.686046511628,110,195.686046511628
2011-01-01 16:00:00,272.566037735849,93,179.566037735849
2011-01-01 17:00:00,272.566037735849,67,205.566037735849
2011-01-01 21:00:00,150.068965517241,34,116.068965517241
2011-01-02 00:00:00,75.6153846153846,17,58.6153846153846
2011-01-02 02:00:00,64.6268656716418,9,55.6268656716418
2011-01-02 04:00:00,7.76666666666667,3,4.76666666666667
2011-01-02 10:00:00,223.914893617021,53,170.914893617021
2011-01-02 11:00:00,223.914893617021,70,153.914893617021
2011-01-03 15:00:00,116.015037593985,72,44.015037593985
2011-01-04 01:00:00,6.83018867924528,2,4.83018867924528
2011-01-04 02:00:00,2.45833333333333,1,1.45833333333333
2011-01-04 05:00:00,14.156862745098,4,10.156862745098
2011-01-04 08:00:00,197.363636363636,179,18.3636363636364
2011-01-04 17:00:00,252.909090909091,212,40.9090909090909
2011-01-05 06:00:00,48.09375,33,15.09375
2011-01-05 08:00:00,391.186046511628,195,196.186046511628
2011-01-05 09:00:00,197.578947368421,115,82.578947368421
2011-01-05 12:00:00,125.15,79,46.15
2011-01-05 18:00:00,169.333333333333,169,0.333333333333343
2011-01-05 21:00:00,58.646017699115,43,15.646017699115
2011-01-05 23:00:00,48.09375,19,29.09375
2011-01-06 00:00:00,35.3636363636364,11,24.3636363636364
2011-01-06 07:00:00,130.352941176471,95,35.3529411764706
2011-01-06 10:00:00,58.646017699115,45,13.646017699115
2011-01-07 04:00:00,2.75641025641026,1,1.75641025641026
2011-01-07 05:00:00,23.7415730337079,5,18.7415730337079
2011-01-07 06:00:00,36.4333333333333,34,2.43333333333333
2011-01-07 08:00:00,391.186046511628,210,181.186046511628
2011-01-07 09:00:00,197.578947368421,134,63.578947368421
2011-01-07 10:00:00,58.646017699115,63,4.35398230088496
2011-01-07 14:00:00,58.646017699115,50,8.64601769911504
2011-01-07 17:00:00,169.333333333333,187,17.6666666666667
2011-01-08 05:00:00,5.43137254901961,5,0.431372549019608
2011-01-08 07:00:00,24.3703703703704,9,15.3703703703704
2011-01-08 08:00:00,73.4516129032258,15,58.4516129032258
2011-01-08 19:00:00,130.881578947368,30,100.881578947368
2011-01-08 22:00:00,55.4285714285714,34,21.4285714285714
2011-01-09 01:00:00,48.6521739130435,12,36.6521739130435
2011-01-09 05:00:00,5.43137254901961,1,4.43137254901961
2011-01-09 10:00:00,146.666666666667,49,97.6666666666667
2011-01-09 11:00:00,146.666666666667,49,97.6666666666667
2011-01-09 17:00:00,130.881578947368,62,68.8815789473684
2011-01-09 18:00:00,130.881578947368,48,82.8815789473684
2011-01-09 23:00:00,24.304347826087,6,18.304347826087
2011-01-10 01:00:00,6.83018867924528,1,5.83018867924528
2011-01-10 04:00:00,2.75641025641026,3,0.243589743589744
2011-01-10 05:00:00,14.156862745098,3,11.156862745098
2011-01-10 06:00:00,82.037037037037,31,51.037037037037
2011-01-10 18:00:00,169.333333333333,155,14.3333333333333
2011-01-10 19:00:00,104.181818181818,95,9.18181818181819
2011-01-11 05:00:00,14.156862745098,6,8.15686274509804
2011-01-12 15:00:00,58.646017699115,49,9.64601769911504
2011-01-12 23:00:00,48.09375,20,28.09375
2011-01-13 00:00:00,13,7,6
2011-01-13 02:00:00,2.45833333333333,2,0.458333333333333
2011-01-13 06:00:00,48.09375,28,20.09375
2011-01-13 19:00:00,104.181818181818,99,5.18181818181819
2011-01-13 21:00:00,58.646017699115,40,18.646017699115
2011-01-13 22:00:00,48.09375,30,18.09375
2011-01-13 23:00:00,48.09375,15,33.09375
2011-01-14 05:00:00,14.156862745098,8,6.15686274509804
2011-01-14 06:00:00,48.09375,17,31.09375
2011-01-14 07:00:00,130.352941176471,70,60.3529411764706
2011-01-14 08:00:00,197.363636363636,158,39.3636363636364
2011-01-14 16:00:00,104.181818181818,90,14.1818181818182
2011-01-15 00:00:00,48.6521739130435,28,20.6521739130435
2011-01-15 01:00:00,48.6521739130435,20,28.6521739130435
2011-01-15 04:00:00,7.76666666666667,5,2.76666666666667
2011-01-15 13:00:00,223.914893617021,101,122.914893617021
2011-01-15 14:00:00,223.914893617021,118,105.914893617021
2011-01-16 04:00:00,7.76666666666667,1,6.76666666666667
2011-01-16 07:00:00,24.3703703703704,3,21.3703703703704
2011-01-16 08:00:00,73.4516129032258,18,55.4516129032258
2011-01-16 21:00:00,86.6363636363636,28,58.6363636363636
2011-01-17 01:00:00,6.83018867924528,16,9.16981132075472
2011-01-17 07:00:00,24.3703703703704,13,11.3703703703704
2011-01-17 18:00:00,169.333333333333,92,77.3333333333333
2011-01-17 21:00:00,47.25,27,20.25
2011-01-18 16:00:00,104.181818181818,61,43.1818181818182
2011-01-19 06:00:00,36.4333333333333,32,4.43333333333333
2011-01-19 13:00:00,140.725806451613,78,62.7258064516129
2011-01-19 15:00:00,140.725806451613,82,58.7258064516129
2011-01-19 20:00:00,167.439024390244,76,91.4390243902439
2011-01-19 23:00:00,60.7368421052632,28,32.7368421052632
2011-02-01 05:00:00,14.156862745098,3,11.156862745098
2011-02-01 16:00:00,104.181818181818,64,40.1818181818182
2011-02-02 02:00:00,2.64285714285714,4,1.35714285714286
2011-02-02 03:00:00,2.75641025641026,1,1.75641025641026
2011-02-02 06:00:00,36.4333333333333,18,18.4333333333333
2011-02-02 10:00:00,58.646017699115,61,2.35398230088496
2011-02-02 12:00:00,90.1428571428571,64,26.1428571428571
2011-02-02 13:00:00,167.439024390244,75,92.4390243902439
2011-02-02 22:00:00,83.2352941176471,40,43.2352941176471
