Time,Predicted,Actual,Difference
2011-01-01 15:00:00,220.722222222222,110,110.722222222222
2011-01-01 16:00:00,224.291666666667,93,131.291666666667
2011-01-01 17:00:00,224.291666666667,67,157.291666666667
2011-01-01 21:00:00,150.068965517241,34,116.068965517241
2011-01-02 00:00:00,60.6333333333333,17,43.6333333333333
2011-01-02 02:00:00,64.6268656716418,9,55.6268656716418
2011-01-02 04:00:00,7.76666666666667,3,4.76666666666667
2011-01-02 10:00:00,86.2941176470588,53,33.2941176470588
2011-01-02 11:00:00,86.2941176470588,70,16.2941176470588
2011-01-03 15:00:00,58.72,72,13.28
2011-01-04 01:00:00,5.27906976744186,2,3.27906976744186
2011-01-04 02:00:00,5.89772727272727,1,4.89772727272727
2011-01-04 05:00:00,11.3898305084746,4,7.38983050847458
2011-01-04 08:00:00,290.027777777778,179,111.027777777778
2011-01-04 17:00:00,140.529411764706,212,71.4705882352941
2011-01-05 06:00:00,53.9883720930233,33,20.9883720930233
2011-01-05 08:00:00,290.027777777778,195,95.0277777777778
2011-01-05 09:00:00,201.666666666667,115,86.6666666666667
2011-01-05 12:00:00,88.175,79,9.175
2011-01-05 18:00:00,246.45,169,77.45
2011-01-05 21:00:00,58.0555555555556,43,15.0555555555556
2011-01-05 23:00:00,35.7560975609756,19,16.7560975609756
2011-01-06 00:00:00,14.8888888888889,11,3.88888888888889
2011-01-06 07:00:00,152.090909090909,95,57.0909090909091
2011-01-06 10:00:00,81.8224299065421,45,36.8224299065421
2011-01-07 04:00:00,2.43636363636364,1,1.43636363636364
2011-01-07 05:00:00,11.3898305084746,5,6.38983050847458
2011-01-07 06:00:00,53.9883720930233,34,19.9883720930233
2011-01-07 08:00:00,290.027777777778,210,80.0277777777778
2011-01-07 09:00:00,117.2,134,16.8
2011-01-07 10:00:00,58.0555555555556,63,4.94444444444444
2011-01-07 14:00:00,58.0555555555556,50,8.05555555555556
2011-01-07 17:00:00,246.45,187,59.45
2011-01-08 05:00:00,5.43137254901961,5,0.431372549019608
2011-01-08 07:00:00,15.3888888888889,9,6.38888888888889
2011-01-08 08:00:00,83.21875,15,68.21875
2011-01-08 19:00:00,83.21875,30,53.21875
2011-01-08 22:00:00,53.2666666666667,34,19.2666666666667
2011-01-09 01:00:00,37.8055555555556,12,25.8055555555556
2011-01-09 05:00:00,5.43137254901961,1,4.43137254901961
2011-01-09 10:00:00,118.708333333333,49,69.7083333333333
2011-01-09 11:00:00,118.708333333333,49,69.7083333333333
2011-01-09 17:00:00,133.823529411765,62,71.8235294117647
2011-01-09 18:00:00,134.8,48,86.8
2011-01-09 23:00:00,22.1875,6,16.1875
2011-01-10 01:00:00,5.27906976744186,1,4.27906976744186
2011-01-10 04:00:00,2.43636363636364,3,0.563636363636363
2011-01-10 05:00:00,11.3898305084746,3,8.38983050847458
2011-01-10 06:00:00,53.9883720930233,31,22.9883720930233
2011-01-10 18:00:00,246.45,155,91.45
2011-01-10 19:00:00,118.868852459016,95,23.8688524590164
2011-01-11 05:00:00,11.3898305084746,6,5.38983050847458
2011-01-12 15:00:00,88.175,49,39.175
2011-01-12 23:00:00,35.7560975609756,20,15.7560975609756
2011-01-13 00:00:00,14.8888888888889,7,7.88888888888889
2011-01-13 02:00:00,5.89772727272727,2,3.89772727272727
2011-01-13 06:00:00,53.9883720930233,28,25.9883720930233
2011-01-13 19:00:00,118.868852459016,99,19.8688524590164
2011-01-13 21:00:00,58.0555555555556,40,18.0555555555556
2011-01-13 22:00:00,53.9883720930233,30,23.9883720930233
2011-01-13 23:00:00,35.7560975609756,15,20.7560975609756
2011-01-14 05:00:00,11.3898305084746,8,3.38983050847458
2011-01-14 06:00:00,53.9883720930233,17,36.9883720930233
2011-01-14 07:00:00,117.2,70,47.2
2011-01-14 08:00:00,290.027777777778,158,132.027777777778
2011-01-14 16:00:00,118.868852459016,90,28.8688524590164
2011-01-15 00:00:00,37.8055555555556,28,9.80555555555556
2011-01-15 01:00:00,37.8055555555556,20,17.8055555555556
2011-01-15 04:00:00,7.76666666666667,5,2.76666666666667
2011-01-15 13:00:00,146.48275862069,101,45.4827586206897
2011-01-15 14:00:00,118.708333333333,118,0.708333333333329
2011-01-16 04:00:00,7.76666666666667,1,6.76666666666667
2011-01-16 07:00:00,15.3888888888889,3,12.3888888888889
2011-01-16 08:00:00,61.8275862068966,18,43.8275862068966
2011-01-16 21:00:00,54.7741935483871,28,26.7741935483871
2011-01-17 01:00:00,5.27906976744186,16,10.7209302325581
2011-01-17 07:00:00,117.2,13,104.2
2011-01-17 18:00:00,134.8,92,42.8
2011-01-17 21:00:00,54.7741935483871,27,27.7741935483871
2011-01-18 16:00:00,118.868852459016,61,57.8688524590164
2011-01-19 06:00:00,53.9883720930233,32,21.9883720930233
2011-01-19 13:00:00,144.684210526316,78,66.6842105263158
2011-01-19 15:00:00,144.684210526316,82,62.6842105263158
2011-01-19 20:00:00,161.51094890511,76,85.5109489051095
2011-01-19 23:00:00,35.7560975609756,28,7.75609756097561
2011-02-01 05:00:00,11.3898305084746,3,8.38983050847458
2011-02-01 16:00:00,118.868852459016,64,54.8688524590164
2011-02-02 02:00:00,5.89772727272727,4,1.89772727272727
2011-02-02 03:00:00,2.43636363636364,1,1.43636363636364
2011-02-02 06:00:00,53.9883720930233,18,35.9883720930233
2011-02-02 10:00:00,81.8224299065421,61,20.8224299065421
2011-02-02 12:00:00,88.175,64,24.175
2011-02-02 13:00:00,161.51094890511,75,86.5109489051095
2011-02-02 22:00:00,53.9883720930233,40,13.9883720930233
2011-02-04 00:00:00,14.8888888888889,13,1.88888888888889
2011-02-04 07:00:00,201.666666666667,87,114.666666666667
2011-02-05 02:00:00,46.8421052631579,17,29.8421052631579
2011-02-05 10:00:00,163.692307692308,34,129.692307692308
