Time,Predicted,Actual,Difference
2011-01-01 15:00:00,162.5,110,52.5
2011-01-01 16:00:00,224.291666666667,93,131.291666666667
2011-01-01 17:00:00,224.291666666667,67,157.291666666667
2011-01-01 21:00:00,150.068965517241,34,116.068965517241
2011-01-02 00:00:00,49.9285714285714,17,32.9285714285714
2011-01-02 02:00:00,70.0555555555556,9,61.0555555555556
2011-01-02 04:00:00,9.26923076923077,3,6.26923076923077
2011-01-02 10:00:00,144.2,53,91.2
2011-01-02 11:00:00,144.2,70,74.2
2011-01-03 15:00:00,102.868852459016,72,30.8688524590164
2011-01-04 01:00:00,4.31034482758621,2,2.31034482758621
2011-01-04 02:00:00,2.93333333333333,1,1.93333333333333
2011-01-04 05:00:00,9.1578947368421,4,5.1578947368421
2011-01-04 08:00:00,213.8,179,34.8
2011-01-04 17:00:00,297.15,212,85.15
2011-01-05 06:00:00,46.3469387755102,33,13.3469387755102
2011-01-05 08:00:00,350.705882352941,195,155.705882352941
2011-01-05 09:00:00,185.909090909091,115,70.9090909090909
2011-01-05 12:00:00,120.714285714286,79,41.7142857142857
2011-01-05 18:00:00,207.818181818182,169,38.8181818181818
2011-01-05 21:00:00,50.2307692307692,43,7.23076923076923
2011-01-05 23:00:00,50.4615384615385,19,31.4615384615385
2011-01-06 00:00:00,13.4210526315789,11,2.42105263157895
2011-01-06 07:00:00,109.05,95,14.05
2011-01-06 10:00:00,94.7202797202797,45,49.7202797202797
2011-01-07 04:00:00,2.96491228070175,1,1.96491228070175
2011-01-07 05:00:00,15.4285714285714,5,10.4285714285714
2011-01-07 06:00:00,46.3469387755102,34,12.3469387755102
2011-01-07 08:00:00,350.705882352941,210,140.705882352941
2011-01-07 09:00:00,127.071428571429,134,6.92857142857143
2011-01-07 10:00:00,94.7202797202797,63,31.7202797202797
2011-01-07 14:00:00,73.9411764705882,50,23.9411764705882
2011-01-07 17:00:00,207.818181818182,187,20.8181818181818
2011-01-08 05:00:00,5.43137254901961,5,0.431372549019608
2011-01-08 07:00:00,42.75,9,33.75
2011-01-08 08:00:00,57.4375,15,42.4375
2011-01-08 19:00:00,91.1111111111111,30,61.1111111111111
2011-01-08 22:00:00,53.2666666666667,34,19.2666666666667
2011-01-09 01:00:00,36.5882352941176,12,24.5882352941176
2011-01-09 05:00:00,5.43137254901961,1,4.43137254901961
2011-01-09 10:00:00,94.7202797202797,49,45.7202797202797
2011-01-09 11:00:00,94.7202797202797,49,45.7202797202797
2011-01-09 17:00:00,106.375,62,44.375
2011-01-09 18:00:00,108.888888888889,48,60.8888888888889
2011-01-09 23:00:00,22.1875,6,16.1875
2011-01-10 01:00:00,4.31034482758621,1,3.31034482758621
2011-01-10 04:00:00,2.96491228070175,3,0.0350877192982457
2011-01-10 05:00:00,9.1578947368421,3,6.1578947368421
2011-01-10 06:00:00,46.3469387755102,31,15.3469387755102
2011-01-10 18:00:00,156.6,155,1.59999999999999
2011-01-10 19:00:00,119.552631578947,95,24.5526315789474
2011-01-11 05:00:00,9.1578947368421,6,3.1578947368421
2011-01-12 15:00:00,94.7202797202797,49,45.7202797202797
2011-01-12 23:00:00,50.4615384615385,20,30.4615384615385
2011-01-13 00:00:00,13.4210526315789,7,6.42105263157895
2011-01-13 02:00:00,2.93333333333333,2,0.933333333333333
2011-01-13 06:00:00,46.3469387755102,28,18.3469387755102
2011-01-13 19:00:00,119.552631578947,99,20.5526315789474
2011-01-13 21:00:00,50.2307692307692,40,10.2307692307692
2011-01-13 22:00:00,46.3469387755102,30,16.3469387755102
2011-01-13 23:00:00,50.4615384615385,15,35.4615384615385
2011-01-14 05:00:00,9.1578947368421,8,1.1578947368421
2011-01-14 06:00:00,46.3469387755102,17,29.3469387755102
2011-01-14 07:00:00,94.7202797202797,70,24.7202797202797
2011-01-14 08:00:00,213.8,158,55.8
2011-01-14 16:00:00,119.552631578947,90,29.5526315789474
2011-01-15 00:00:00,36.5882352941176,28,8.58823529411764
2011-01-15 01:00:00,36.5882352941176,20,16.5882352941176
2011-01-15 04:00:00,6.61764705882353,5,1.61764705882353
2011-01-15 13:00:00,144.2,101,43.2
2011-01-15 14:00:00,144.2,118,26.2
2011-01-16 04:00:00,9.26923076923077,1,8.26923076923077
2011-01-16 07:00:00,42.75,3,39.75
2011-01-16 08:00:00,50.35,18,32.35
2011-01-16 21:00:00,50.2307692307692,28,22.2307692307692
2011-01-17 01:00:00,4.31034482758621,16,11.6896551724138
2011-01-17 07:00:00,92.6,13,79.6
2011-01-17 18:00:00,108.888888888889,92,16.8888888888889
2011-01-17 21:00:00,92.6,27,65.6
2011-01-18 16:00:00,86.8181818181818,61,25.8181818181818
2011-01-19 06:00:00,46.3469387755102,32,14.3469387755102
2011-01-19 13:00:00,151.761904761905,78,73.7619047619048
2011-01-19 15:00:00,118.913043478261,82,36.9130434782609
2011-01-19 20:00:00,102.868852459016,76,26.8688524590164
2011-01-19 23:00:00,50.4615384615385,28,22.4615384615385
2011-02-01 05:00:00,9.1578947368421,3,6.1578947368421
2011-02-01 16:00:00,86.8181818181818,64,22.8181818181818
2011-02-02 02:00:00,2.64285714285714,4,1.35714285714286
2011-02-02 03:00:00,1.33333333333333,1,0.333333333333333
2011-02-02 06:00:00,46.3469387755102,18,28.3469387755102
2011-02-02 10:00:00,109.05,61,48.05
2011-02-02 12:00:00,109.05,64,45.05
2011-02-02 13:00:00,155.708333333333,75,80.7083333333333
2011-02-02 22:00:00,46.3469387755102,40,6.3469387755102
